2.99769222e-07	3.587523e-17
3.00068553e-07	1.368631e-16
3.00368182e-07	1.406164e-16
3.00668111e-07	1.444673e-16
3.00968339e-07	1.484180e-16
3.01268867e-07	1.524712e-16
3.01569695e-07	1.566292e-16
3.01870824e-07	1.608946e-16
3.02172253e-07	1.652700e-16
3.02473983e-07	1.697580e-16
3.02776015e-07	1.743615e-16
3.03078348e-07	1.790831e-16
3.03380983e-07	1.839258e-16
3.03683920e-07	1.888924e-16
3.03987160e-07	1.939859e-16
3.04290702e-07	1.992093e-16
3.04594547e-07	2.045658e-16
3.04898696e-07	2.100586e-16
3.05203149e-07	2.156909e-16
3.05507906e-07	2.214659e-16
3.05812967e-07	2.273872e-16
3.06118332e-07	2.334581e-16
3.06424003e-07	2.396823e-16
3.06729978e-07	2.460633e-16
3.07036260e-07	2.526049e-16
3.07342847e-07	2.593108e-16
3.07649740e-07	2.661848e-16
3.07956940e-07	2.732310e-16
3.08264446e-07	2.804534e-16
3.08572260e-07	2.878561e-16
3.08880380e-07	2.954433e-16
3.09188809e-07	3.032194e-16
3.09497545e-07	3.111886e-16
3.09806590e-07	3.193555e-16
3.10115944e-07	3.277248e-16
3.10425606e-07	3.363010e-16
3.10735577e-07	3.450890e-16
3.11045858e-07	3.540936e-16
3.11356449e-07	3.633199e-16
3.11667350e-07	3.727730e-16
3.11978561e-07	3.824579e-16
3.12290084e-07	3.923802e-16
3.12601917e-07	4.025452e-16
3.12914061e-07	4.129584e-16
3.13226518e-07	4.236256e-16
3.13539286e-07	4.345524e-16
3.13852367e-07	4.457448e-16
3.14165760e-07	4.572089e-16
3.14479466e-07	4.689507e-16
3.14793485e-07	4.809766e-16
3.15107818e-07	4.932929e-16
3.15422465e-07	5.059063e-16
3.15737426e-07	5.188234e-16
3.16052702e-07	5.320510e-16
3.16368292e-07	5.455960e-16
3.16684197e-07	5.594657e-16
3.17000418e-07	5.736672e-16
3.17316955e-07	5.882080e-16
3.17633808e-07	6.030955e-16
3.17950977e-07	6.183375e-16
3.18268463e-07	6.339420e-16
3.18586266e-07	6.499168e-16
3.18904386e-07	6.662702e-16
3.19222824e-07	6.830105e-16
3.19541579e-07	7.001463e-16
3.19860654e-07	7.176863e-16
3.20180046e-07	7.356393e-16
3.20499758e-07	7.540144e-16
3.20819789e-07	7.728208e-16
3.21140139e-07	7.920680e-16
3.21460810e-07	8.117656e-16
3.21781800e-07	8.319234e-16
3.22103111e-07	8.525513e-16
3.22424743e-07	8.736596e-16
3.22746696e-07	8.952586e-16
3.23068971e-07	9.173591e-16
3.23391567e-07	9.399718e-16
3.23714485e-07	9.631077e-16
3.24037726e-07	9.867781e-16
3.24361290e-07	1.010995e-15
3.24685177e-07	1.035769e-15
3.25009387e-07	1.061112e-15
3.25333921e-07	1.087038e-15
3.25658779e-07	1.113557e-15
3.25983961e-07	1.140684e-15
3.26309468e-07	1.168430e-15
3.26635300e-07	1.196809e-15
3.26961458e-07	1.225834e-15
3.27287941e-07	1.255520e-15
3.27614750e-07	1.285879e-15
3.27941886e-07	1.316926e-15
3.28269348e-07	1.348675e-15
3.28597137e-07	1.381142e-15
3.28925253e-07	1.414341e-15
3.29253697e-07	1.448288e-15
3.29582469e-07	1.482998e-15
3.29911570e-07	1.518487e-15
3.30240998e-07	1.554772e-15
3.30570756e-07	1.591868e-15
3.30900844e-07	1.629793e-15
3.31231260e-07	1.668564e-15
3.31562007e-07	1.708198e-15
3.31893084e-07	1.748713e-15
3.32224491e-07	1.790128e-15
3.32556230e-07	1.832460e-15
3.32888300e-07	1.875729e-15
3.33220701e-07	1.919954e-15
3.33553434e-07	1.965154e-15
3.33886500e-07	2.011350e-15
3.34219898e-07	2.058561e-15
3.34553629e-07	2.106808e-15
3.34887693e-07	2.156112e-15
3.35222091e-07	2.206495e-15
3.35556822e-07	2.257979e-15
3.35891888e-07	2.310585e-15
3.36227289e-07	2.364337e-15
3.36563024e-07	2.419257e-15
3.36899095e-07	2.475370e-15
3.37235501e-07	2.532698e-15
3.37572243e-07	2.591266e-15
3.37909321e-07	2.651099e-15
3.38246736e-07	2.712222e-15
3.38584488e-07	2.774662e-15
3.38922578e-07	2.838444e-15
3.39261004e-07	2.903594e-15
3.39599769e-07	2.970140e-15
3.39938872e-07	3.038110e-15
3.40278313e-07	3.107532e-15
3.40618094e-07	3.178434e-15
3.40958214e-07	3.250845e-15
3.41298673e-07	3.324796e-15
3.41639473e-07	3.400316e-15
3.41980612e-07	3.477435e-15
3.42322093e-07	3.556187e-15
3.42663914e-07	3.636601e-15
3.43006076e-07	3.718711e-15
3.43348581e-07	3.802550e-15
3.43691427e-07	3.888150e-15
3.44034616e-07	3.975547e-15
3.44378147e-07	4.064775e-15
3.44722021e-07	4.155869e-15
3.45066239e-07	4.248866e-15
3.45410800e-07	4.343801e-15
3.45755706e-07	4.440713e-15
3.46100956e-07	4.539639e-15
3.46446550e-07	4.640618e-15
3.46792490e-07	4.743689e-15
3.47138775e-07	4.848891e-15
3.47485406e-07	4.956267e-15
3.47832383e-07	5.065856e-15
